,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
368,1268,0,0,1,2,0,4,3,540.0,0.0,3,6,0.0,0.0,4,728.0,1,2,2,4,0,4,3,6,6,4,2,1,2,1,6,244.0,1.0,5,0,5,1,1954.0,1268,0,1,2,2,1,3,3,0,7800,4,78.0,3,0,5,3,200.0,2,1,0,5,12,98,5,5,2,0,3,0,1,4,8,0,1,7,1268.0,0,1954,1954,4
369,1287,0,0,1,3,0,4,3,72.0,258.0,0,5,1.0,0.0,4,733.0,1,2,2,4,0,2,3,13,14,4,2,1,1,1,6,576.0,2.0,5,0,5,5,1997.0,1287,0,1,0,2,1,2,3,0,9830,0,73.0,0,0,5,3,0.0,3,1,0,5,12,17,6,5,2,0,3,0,1,4,8,182,1,7,1063.0,364,1959,2006,4
370,953,711,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,953.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,460.0,2.0,5,2,5,1,2000.0,1664,1,1,0,5,1,3,3,0,8121,4,64.0,0,0,10,3,0.0,3,1,0,0,8,40,4,6,2,0,3,0,1,4,8,0,1,7,953.0,100,2000,2000,0
371,1120,468,0,1,4,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,1,2,4,0,4,3,14,10,4,2,1,1,2,3,680.0,2.0,5,0,5,5,1991.0,1588,0,1,4,0,1,3,3,0,17120,4,80.0,3,0,9,3,0.0,3,1,0,9,4,59,3,4,0,0,3,0,1,4,8,0,1,7,0.0,0,1959,1959,2
372,752,0,0,1,2,4,4,3,623.0,121.0,0,3,1.0,0.0,2,0.0,1,2,2,4,0,4,3,9,10,2,3,0,1,1,6,264.0,1.0,5,3,5,1,1984.0,752,0,1,4,2,1,3,3,0,7175,4,50.0,3,0,0,3,0.0,3,1,0,4,20,0,4,6,2,0,3,0,1,4,8,90,1,4,744.0,353,1984,1984,4
373,1319,0,0,1,3,0,4,3,428.0,180.0,1,3,1.0,0.0,4,0.0,1,2,2,4,0,4,3,8,8,1,3,0,2,1,3,270.0,1.0,5,3,5,1,1953.0,1319,0,1,4,2,1,3,3,0,10634,4,79.0,3,0,5,3,0.0,3,1,0,2,12,0,5,5,2,0,3,0,1,4,8,0,1,5,608.0,66,1953,1953,3
374,847,1081,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,847.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,434.0,2.0,5,0,5,3,2003.0,1928,1,1,0,5,1,2,3,0,8200,4,65.0,3,0,10,3,0.0,3,1,0,9,5,48,4,7,2,0,3,0,1,4,8,0,1,8,847.0,100,2003,2004,1
375,904,0,0,1,1,0,3,1,350.0,0.0,1,6,1.0,0.0,1,333.0,0,2,2,0,0,1,1,13,14,4,3,0,0,0,0,0.0,0.0,3,1,3,6,0.0,904,1,1,2,2,1,1,2,2,10020,4,64.5,0,0,6,3,0.0,3,1,0,5,7,0,0,1,2,0,3,0,1,4,8,0,1,4,683.0,0,1922,1950,3
376,914,0,0,1,2,0,4,0,298.0,0.0,2,6,0.0,0.0,2,572.0,1,2,2,4,0,4,2,12,13,4,3,0,2,1,6,576.0,2.0,5,3,5,5,1998.0,914,0,1,0,6,1,3,3,0,8846,1,57.0,0,0,14,3,0.0,3,1,0,9,5,0,4,5,2,0,3,0,1,4,8,0,1,5,870.0,0,1996,1996,0
377,1580,886,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1580.0,1,2,2,4,0,4,2,5,5,4,2,1,2,3,6,610.0,2.0,5,2,5,1,2004.0,2466,0,1,0,5,1,2,3,0,11143,0,102.0,0,0,10,1,0.0,3,1,0,3,21,214,4,8,2,0,3,0,1,4,8,0,1,8,1580.0,159,2004,2005,1
378,1856,0,0,1,1,0,4,0,1445.0,0.0,2,6,1.0,0.0,0,411.0,1,2,2,4,0,4,2,12,13,4,0,1,2,1,6,834.0,3.0,5,0,5,1,2010.0,1856,1,1,0,2,1,0,3,0,11394,0,88.0,3,0,5,3,350.0,4,1,0,8,22,0,1,9,2,0,3,0,3,5,6,0,1,8,1856.0,113,2010,2010,4
379,1007,793,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,982.0,1,6,2,4,0,4,3,12,13,4,5,1,2,2,6,463.0,2.0,5,0,5,1,2000.0,1800,1,1,0,5,1,3,3,0,8123,4,60.0,0,0,10,3,16.0,2,1,0,8,8,63,4,6,2,0,3,0,1,4,8,0,1,7,982.0,100,2000,2000,3
380,1026,665,0,2,3,0,4,3,218.0,0.0,3,6,0.0,0.0,4,808.0,1,2,2,4,242,4,3,3,14,4,2,1,0,2,6,308.0,1.0,5,3,5,5,1924.0,1691,0,1,4,0,1,2,3,0,5000,4,50.0,3,0,9,3,0.0,3,1,0,7,18,0,5,5,2,0,3,0,1,4,8,0,1,6,1026.0,0,1924,1950,4
381,1301,0,0,2,2,0,1,3,0.0,0.0,6,6,1.0,0.0,2,1293.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,572.0,2.0,5,2,5,1,2006.0,1301,0,1,0,2,1,2,3,0,7200,4,60.0,3,0,5,1,0.0,3,1,0,10,21,121,4,7,2,0,3,0,1,5,6,0,1,5,1293.0,216,2006,2006,0
382,939,858,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,939.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,639.0,2.0,5,2,5,1,2006.0,1797,1,1,0,5,1,2,3,0,9245,4,79.0,0,0,10,3,0.0,3,1,0,6,5,53,4,7,2,0,3,0,1,4,8,0,1,8,939.0,144,2006,2006,1
383,784,0,0,1,2,0,0,3,0.0,0.0,6,6,0.0,0.0,1,784.0,0,2,2,0,91,4,3,13,14,4,3,0,0,1,6,360.0,2.0,1,3,1,5,1950.0,784,0,1,4,1,1,3,3,0,9000,0,60.0,3,0,8,2,0.0,3,1,0,1,20,0,2,6,0,0,3,0,1,4,8,0,1,5,784.0,0,1928,1950,3
384,1079,874,0,1,3,0,4,0,985.0,0.0,2,6,1.0,0.0,2,595.0,1,1,2,4,0,4,2,6,6,4,1,2,2,2,6,501.0,2.0,5,0,5,1,1992.0,1953,1,1,0,5,1,2,2,1,53107,0,80.5,1,0,10,3,0.0,3,1,0,8,4,231,4,6,2,0,3,0,1,4,8,0,1,9,1580.0,216,1992,1992,1
385,1269,0,0,1,2,4,4,3,24.0,0.0,2,6,0.0,0.0,2,1232.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,430.0,2.0,5,0,5,1,2004.0,1269,0,1,0,2,1,2,3,0,3182,4,43.0,3,0,0,3,16.0,2,1,0,6,0,20,4,8,2,0,3,0,1,4,8,144,1,6,1256.0,146,2004,2005,4
386,658,526,0,1,5,0,4,3,0.0,0.0,6,6,0.0,0.0,4,658.0,1,1,2,4,0,1,3,13,13,4,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,1184,0,1,4,0,1,3,3,0,8410,2,58.0,3,0,9,3,0.0,3,1,0,7,7,151,2,5,0,0,3,0,2,1,8,0,1,8,658.0,0,1910,1996,0
387,1125,0,0,1,3,0,4,0,631.0,0.0,0,6,1.0,0.0,4,410.0,1,2,2,4,0,4,3,8,8,1,1,1,1,1,6,352.0,1.0,5,3,5,5,1977.0,1125,0,1,0,7,1,3,3,0,7200,4,72.0,3,0,13,3,255.0,2,1,0,1,7,0,5,6,2,0,3,0,3,0,8,0,1,6,1041.0,296,1976,1976,3
388,1479,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1468.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,577.0,2.0,5,2,5,1,1999.0,1479,0,1,0,2,1,2,3,0,9382,1,93.0,0,0,5,3,125.0,2,1,0,9,5,25,4,7,2,0,3,0,1,4,8,0,1,6,1468.0,120,1999,2000,2
389,1742,590,0,1,3,0,4,0,1280.0,0.0,2,6,1.0,0.0,0,402.0,1,2,2,4,0,4,0,12,13,4,0,1,2,2,6,846.0,3.0,5,0,5,3,2008.0,2332,1,1,0,5,1,0,3,0,12474,4,96.0,3,0,10,3,272.0,4,1,0,10,16,134,4,10,2,0,3,0,1,5,6,0,1,9,1682.0,196,2007,2008,2
390,961,406,0,0,4,0,1,3,241.0,391.0,5,1,1.0,0.0,4,229.0,1,2,2,4,112,4,3,8,8,2,3,0,0,1,6,384.0,1.0,5,3,5,5,1978.0,1367,0,1,0,0,1,3,3,0,8405,4,50.0,3,0,9,3,0.0,3,1,0,6,7,130,7,5,2,0,3,0,1,4,8,0,1,7,861.0,0,1900,1950,2
391,804,1157,0,1,3,0,4,3,690.0,0.0,0,6,1.0,0.0,0,114.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,560.0,2.0,5,0,5,3,2001.0,1961,1,1,0,5,1,2,3,0,12209,1,71.0,0,0,10,3,0.0,3,1,0,8,11,192,4,6,2,0,3,0,1,4,8,0,1,7,804.0,125,2001,2002,3
392,882,0,0,1,3,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,2,4,0,4,3,8,8,2,3,0,3,1,6,294.0,1.0,5,2,5,1,1959.0,882,0,1,4,2,1,3,3,0,8339,4,73.0,0,0,5,3,0.0,3,3,1200,9,12,0,6,5,2,0,3,0,1,4,8,0,1,5,0.0,0,1959,1959,1
393,788,0,0,1,2,0,4,3,266.0,0.0,5,6,0.0,0.0,4,522.0,1,1,2,0,0,4,3,14,15,1,5,2,1,1,6,0.0,0.0,3,1,3,6,0.0,788,0,1,4,2,1,3,3,0,7446,0,51.0,3,0,6,3,0.0,3,1,0,6,3,0,4,4,2,0,3,0,1,0,8,0,1,4,788.0,0,1941,1950,0
394,735,299,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,735.0,1,2,2,0,0,4,3,8,8,4,3,0,1,1,6,240.0,1.0,5,3,5,5,1940.0,1034,0,1,2,0,1,3,3,0,10134,4,60.0,3,0,9,3,0.0,3,1,0,9,17,39,5,5,2,0,3,0,1,4,8,0,1,5,735.0,0,1940,1950,1
395,1144,0,0,1,3,0,4,0,739.0,0.0,1,6,1.0,0.0,4,405.0,1,2,2,4,0,4,3,13,14,4,3,0,1,1,6,596.0,1.0,5,3,5,1,1956.0,1144,0,1,4,2,1,3,3,0,9571,4,68.0,3,0,5,3,0.0,3,1,0,8,7,0,5,5,2,0,3,0,1,4,8,0,1,6,1144.0,44,1956,1956,4
396,894,0,0,1,2,0,4,0,777.0,0.0,5,6,0.0,0.0,4,117.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,600.0,2.0,5,2,5,5,1985.0,894,0,1,4,2,1,3,2,0,7200,4,60.0,3,0,5,3,0.0,3,1,0,11,5,0,4,5,2,0,3,0,3,4,8,0,1,6,894.0,215,1972,1972,3
397,876,936,0,1,4,0,4,3,540.0,0.0,0,6,0.0,0.0,4,324.0,1,4,2,4,0,4,3,12,13,4,5,1,1,2,6,264.0,1.0,5,2,5,1,1962.0,1812,0,1,4,5,1,3,3,0,7590,4,69.0,3,0,10,3,288.0,2,1,0,9,12,168,4,5,2,0,3,0,1,4,8,0,1,8,864.0,0,1962,1962,1
398,1077,0,0,1,2,0,3,3,0.0,0.0,6,6,0.0,0.0,1,961.0,1,2,2,3,0,1,3,8,8,4,3,0,0,1,1,338.0,1.0,4,3,4,5,1920.0,1077,0,1,2,2,1,3,3,0,8967,0,60.0,3,0,6,4,0.0,3,1,0,2,9,0,1,5,0,0,3,0,1,0,8,0,1,6,961.0,0,1920,1950,1
399,1112,438,0,1,2,0,4,3,812.0,0.0,2,6,1.0,0.0,2,280.0,1,2,2,4,0,4,2,5,5,4,3,0,2,2,6,438.0,2.0,5,0,5,1,2007.0,1550,0,1,0,5,1,2,3,0,8125,4,65.0,3,0,10,1,100.0,4,1,0,1,21,168,4,7,2,0,3,0,1,4,8,0,1,7,1092.0,0,2006,2007,3
400,1288,0,0,1,1,4,4,3,786.0,0.0,2,6,1.0,0.0,2,474.0,1,2,2,4,0,4,2,3,3,4,2,2,2,1,6,500.0,2.0,5,0,5,1,1996.0,1288,1,1,0,2,1,0,3,0,14963,4,38.0,1,0,0,3,0.0,3,1,0,3,24,30,4,8,2,0,3,0,1,4,8,224,1,4,1260.0,120,1996,1996,2
401,1310,0,0,1,3,0,4,0,24.0,0.0,2,6,0.0,0.0,2,1286.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,400.0,2.0,5,0,5,1,2005.0,1310,0,1,0,2,1,2,3,0,8767,4,65.0,0,0,5,3,0.0,3,1,0,9,5,0,4,7,2,0,3,0,1,5,6,0,1,6,1310.0,0,2005,2005,0
402,672,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,1,2,2,4,0,4,3,13,14,0,3,0,2,1,6,240.0,1.0,5,3,5,5,1940.0,672,0,1,0,2,1,3,3,0,10200,4,60.0,3,0,6,3,0.0,3,1,0,10,19,0,7,5,0,0,3,0,1,4,8,0,1,4,672.0,168,1940,1997,2
403,1165,1098,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1141.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,420.0,2.0,5,0,5,3,1998.0,2263,1,1,2,5,1,2,3,0,12090,0,93.0,3,0,10,3,650.0,2,1,0,9,15,123,4,8,2,0,3,0,3,0,8,0,1,10,1141.0,144,1998,1998,0
404,806,766,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,806.0,1,2,2,4,0,4,3,8,8,4,5,1,2,2,6,373.0,2.0,5,0,5,3,1995.0,1572,1,1,2,5,1,3,3,0,10364,4,64.0,0,0,10,3,0.0,3,1,0,7,8,40,4,6,2,0,3,0,1,4,8,0,1,7,806.0,0,1995,1996,1
405,1620,0,0,1,3,0,4,3,1116.0,0.0,1,6,1.0,0.0,4,165.0,1,1,2,4,0,4,3,9,10,1,5,1,1,2,2,490.0,2.0,5,3,5,1,1993.0,1620,0,1,0,2,1,3,3,0,9991,0,72.0,0,0,5,3,0.0,3,1,0,8,19,78,3,4,2,0,3,0,1,4,8,0,1,8,1281.0,120,1976,1993,3
406,1166,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1064.0,1,2,2,0,0,4,3,8,8,4,3,0,0,1,1,240.0,1.0,5,3,5,5,1936.0,1639,0,1,0,0,1,3,3,0,10480,4,51.0,3,473,9,3,0.0,3,1,0,5,18,0,4,6,2,0,3,0,1,4,8,0,1,6,1064.0,0,1936,1950,2
407,840,840,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,840.0,1,2,2,4,160,4,3,13,10,4,3,0,0,2,6,308.0,1.0,5,3,5,1,1960.0,1680,0,1,0,5,1,3,3,0,15576,4,63.0,3,0,11,3,0.0,3,1,0,5,6,0,6,6,2,0,3,0,1,4,8,0,1,8,840.0,0,1915,1976,2
408,1071,1101,0,1,3,0,1,3,0.0,0.0,6,6,0.0,0.0,0,1063.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,947.0,3.0,5,2,5,1,2006.0,2172,1,1,0,5,1,2,3,0,14154,0,109.0,3,0,10,3,350.0,2,1,0,10,16,62,4,7,2,0,3,0,1,5,6,0,1,9,1063.0,192,2006,2006,1
409,1050,1028,0,1,3,0,4,3,789.0,0.0,2,6,1.0,0.0,0,245.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,836.0,3.0,5,0,5,1,2008.0,2078,1,1,0,5,1,0,3,0,10800,4,85.0,3,0,10,1,100.0,4,1,0,6,21,102,4,8,2,0,3,0,1,5,6,0,1,8,1034.0,0,2007,2008,2
410,1276,0,0,1,3,0,0,3,0.0,0.0,6,6,0.0,0.0,4,1276.0,1,2,2,0,0,1,3,2,2,4,3,0,1,1,4,350.0,1.0,5,3,5,1,1958.0,1276,0,1,4,2,1,3,3,0,9571,4,68.0,3,0,5,3,0.0,3,1,0,8,7,0,2,5,2,0,3,0,1,0,0,0,1,5,1276.0,0,1958,1958,3
411,1056,0,0,1,3,1,4,2,1056.0,0.0,5,6,1.0,0.0,4,0.0,0,2,2,4,0,4,3,13,14,4,3,0,1,1,6,572.0,2.0,5,0,5,1,1955.0,1056,0,1,4,2,1,3,0,0,34650,4,100.0,3,0,4,3,0.0,3,1,0,0,8,0,4,5,2,0,3,0,3,4,8,0,1,5,1056.0,264,1955,1955,0
412,1478,0,0,1,2,0,4,0,578.0,0.0,2,6,1.0,0.0,0,892.0,1,2,2,4,0,4,0,8,8,4,2,1,2,2,6,484.0,2.0,5,0,5,1,2009.0,1478,1,1,0,2,1,2,3,0,4403,4,72.5,1,0,5,1,432.0,4,1,0,8,21,144,4,7,2,0,3,0,1,5,6,0,1,7,1470.0,0,2009,2009,4
413,1028,0,0,0,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1008.0,1,0,2,0,130,4,3,14,15,4,2,1,1,1,6,360.0,2.0,5,3,5,5,1927.0,1028,0,1,2,2,1,3,3,0,8960,4,56.0,3,0,6,4,0.0,3,1,0,5,17,0,5,5,2,0,3,0,1,4,8,0,1,5,1008.0,0,1927,1950,4
414,1080,1017,0,1,3,0,4,3,50.0,531.0,1,2,0.0,1.0,2,499.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,678.0,3.0,5,3,5,1,1993.0,2097,1,1,0,5,1,2,3,0,11228,1,59.0,1,0,10,3,0.0,3,1,0,3,20,187,4,7,2,0,3,0,1,4,8,0,1,9,1080.0,196,1993,1993,2
415,1340,0,0,1,3,0,4,0,24.0,0.0,2,6,0.0,0.0,2,1316.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,396.0,2.0,5,0,5,1,2007.0,1340,0,1,0,2,1,2,3,0,8899,4,73.0,0,0,5,3,0.0,3,1,0,10,8,30,4,7,2,0,3,0,1,5,6,0,1,6,1340.0,100,2007,2007,1
416,672,728,0,1,3,0,4,3,209.0,0.0,0,6,0.0,0.0,4,463.0,1,2,2,4,0,4,3,6,6,4,5,1,1,1,6,440.0,2.0,5,0,5,1,1978.0,1400,1,1,4,5,1,3,3,0,7844,4,74.0,3,0,10,3,203.0,2,1,0,5,19,0,6,6,2,0,3,0,3,4,8,0,1,6,672.0,0,1978,1978,0
417,1370,1254,0,1,4,0,4,3,1128.0,0.0,1,6,1.0,0.0,2,242.0,0,1,2,0,0,4,3,13,12,4,2,1,0,2,6,864.0,3.0,5,3,5,5,1918.0,2624,1,2,4,5,1,3,3,0,22420,4,86.0,0,0,11,3,0.0,3,1,0,2,6,0,5,6,0,0,3,0,3,4,8,0,1,10,1370.0,0,1918,1950,1
418,756,378,0,1,3,0,4,3,312.0,0.0,0,6,1.0,0.0,4,444.0,0,2,2,1,0,4,3,8,8,4,3,0,0,1,6,240.0,1.0,5,3,5,5,1940.0,1134,1,1,1,0,1,3,3,0,8160,4,60.0,3,0,9,3,0.0,3,1,0,6,7,0,5,5,1,0,3,0,1,1,8,0,1,7,756.0,0,1940,1950,1
419,1056,0,0,1,3,0,4,3,775.0,0.0,1,6,1.0,0.0,4,281.0,1,2,2,4,184,4,3,12,13,4,1,1,1,1,6,304.0,1.0,5,3,5,1,1968.0,1056,0,1,0,2,1,3,3,0,8450,4,65.0,3,0,5,3,0.0,3,1,0,9,12,85,5,5,2,0,3,0,1,4,8,0,1,6,1056.0,0,1968,1968,4
420,1344,0,0,1,2,2,1,1,1309.0,0.0,2,6,2.0,0.0,2,35.0,1,2,2,4,0,2,3,12,13,4,3,0,2,2,6,784.0,4.0,5,0,5,1,1997.0,1344,0,1,0,6,2,3,3,0,7060,4,78.0,3,0,15,4,200.0,2,1,0,2,11,0,4,7,2,0,3,0,1,2,8,0,1,8,1344.0,0,1997,1998,2
421,1602,0,0,1,3,0,4,3,1246.0,0.0,0,6,0.0,1.0,2,356.0,1,2,2,4,0,4,2,5,5,4,5,1,1,2,6,529.0,2.0,5,0,5,1,1977.0,1602,0,1,2,2,1,2,3,0,16635,2,80.0,0,0,5,3,126.0,4,1,0,8,14,0,6,6,2,0,3,0,1,4,8,0,1,8,1602.0,240,1977,2000,3
422,988,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,988.0,1,0,2,0,0,4,3,6,6,4,3,0,1,1,6,520.0,2.0,5,2,5,1,1954.0,988,0,1,0,2,1,3,1,1,21750,4,100.0,3,0,5,3,0.0,3,1,0,4,11,0,4,5,0,0,3,0,3,4,8,0,1,4,988.0,0,1954,1954,2
423,1470,1160,0,1,4,0,4,3,986.0,0.0,2,6,1.0,0.0,2,484.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,696.0,3.0,5,0,5,1,1998.0,2630,1,1,2,5,1,2,3,0,9200,4,80.0,3,0,10,3,473.0,2,1,0,8,15,66,4,8,2,0,3,0,1,4,8,0,1,8,1470.0,0,1998,1998,2
424,1196,0,0,1,2,0,4,3,616.0,0.0,3,6,1.0,0.0,2,580.0,1,2,2,0,0,4,3,13,14,4,2,1,1,1,6,297.0,1.0,5,2,5,1,1956.0,1196,0,1,2,2,1,3,3,0,9000,4,72.0,3,0,5,3,74.0,2,1,0,7,12,44,4,6,2,0,3,0,1,4,8,0,1,6,1196.0,0,1956,1956,2
425,707,682,0,0,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,651.0,1,2,2,4,126,2,3,6,6,4,2,2,1,1,6,240.0,1.0,5,3,5,5,1947.0,1389,1,1,2,5,1,3,1,0,3378,4,60.0,3,0,10,4,0.0,3,1,0,11,17,0,7,7,1,0,3,0,1,4,8,0,1,6,651.0,0,1946,1992,3
426,1644,0,0,1,2,0,4,1,1518.0,0.0,2,6,1.0,1.0,2,0.0,1,2,2,4,0,4,2,13,14,4,5,1,2,2,6,569.0,2.0,5,0,5,1,1989.0,1644,0,1,2,7,1,2,2,1,12800,4,67.0,3,0,13,3,145.0,2,1,0,10,20,0,4,7,2,0,3,0,1,4,8,396,1,5,1518.0,80,1989,1989,3
427,907,0,0,1,3,0,4,3,288.0,0.0,5,6,0.0,0.0,4,619.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,352.0,1.0,5,3,5,5,1964.0,907,0,1,0,2,1,3,3,0,8593,4,77.0,0,0,5,3,0.0,3,1,0,9,12,0,5,4,2,0,3,0,3,4,8,0,1,5,907.0,0,1957,1957,2
428,1208,0,0,1,2,0,4,3,664.0,0.0,2,6,1.0,0.0,2,544.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,628.0,2.0,5,2,5,1,2007.0,1208,0,1,0,2,1,2,3,0,6762,4,64.0,3,0,5,3,108.0,2,1,0,11,5,54,4,7,2,0,3,0,1,5,6,0,1,6,1208.0,105,2007,2007,1
429,1412,0,0,1,3,0,4,2,1005.0,0.0,2,6,1.0,0.0,2,387.0,1,2,2,4,169,4,3,6,6,4,5,1,1,2,6,576.0,2.0,5,3,5,1,1988.0,1412,0,1,4,2,1,2,3,0,11457,0,130.0,0,0,5,3,0.0,3,1,0,5,23,0,4,6,2,0,3,0,1,4,8,0,1,6,1392.0,0,1988,1988,3
430,483,504,0,1,2,3,4,3,387.0,0.0,0,6,0.0,0.0,4,96.0,1,2,2,4,0,4,3,6,6,4,3,0,1,1,6,264.0,1.0,5,3,5,5,1971.0,987,1,1,4,5,1,3,3,0,1680,4,21.0,3,0,2,4,232.0,2,1,0,9,2,0,4,6,2,0,3,0,1,0,0,0,1,4,483.0,0,1971,1971,2
431,1088,110,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,4,901.0,1,1,2,4,0,4,3,8,8,2,3,0,0,1,6,0.0,0.0,3,1,3,6,0.0,1198,0,1,2,0,1,3,0,0,5586,4,60.0,0,0,9,4,0.0,3,1,0,11,17,98,6,6,0,0,3,0,1,0,3,0,1,7,901.0,0,1920,1998,2
432,765,600,0,1,2,4,4,3,471.0,0.0,0,6,1.0,0.0,4,294.0,1,2,2,4,0,4,3,6,6,4,3,0,1,1,2,440.0,2.0,5,3,5,5,1971.0,1365,1,1,0,5,1,3,3,0,1920,4,24.0,3,0,2,4,376.0,2,1,0,10,2,36,4,5,2,0,3,0,1,4,8,0,1,6,765.0,240,1971,1971,1
433,926,678,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,926.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,470.0,2.0,5,0,5,1,1997.0,1604,1,1,0,5,1,3,3,0,10839,0,100.0,0,0,10,3,0.0,3,1,0,9,8,36,4,6,2,0,3,0,1,4,8,0,1,7,926.0,0,1997,1998,2
434,630,0,0,1,1,3,4,0,495.0,0.0,0,6,1.0,0.0,2,135.0,1,2,2,4,0,2,3,5,5,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,630,0,1,2,6,1,3,3,0,1890,4,21.0,3,0,3,4,0.0,3,1,0,8,10,0,6,4,2,0,3,0,1,4,8,0,1,3,630.0,88,1972,1972,2
435,827,834,0,1,3,0,4,0,385.0,344.0,2,0,1.0,0.0,2,70.0,1,4,2,4,0,4,2,12,13,4,5,1,2,2,6,550.0,2.0,5,2,5,1,1996.0,1661,1,1,0,5,1,2,3,0,10667,1,43.0,1,0,10,3,0.0,3,1,0,6,5,61,5,7,2,0,3,0,1,4,5,0,1,6,799.0,158,1996,1996,3
436,734,384,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,1,648.0,1,2,2,0,0,4,3,11,12,4,3,0,0,1,6,440.0,2.0,5,3,5,5,1990.0,1118,0,1,4,0,1,3,3,0,4400,4,40.0,3,0,9,4,0.0,3,1,0,1,17,0,7,6,2,0,3,0,1,4,8,0,1,6,648.0,0,1920,1950,0
437,904,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,884.0,1,2,2,4,105,4,2,13,14,4,3,0,2,1,6,180.0,1.0,5,3,5,5,1926.0,904,0,1,2,1,1,3,3,0,6000,4,50.0,3,0,8,4,0.0,3,1,0,0,3,0,6,6,2,0,3,0,1,4,8,0,1,4,884.0,0,1926,2004,3
438,694,0,0,1,2,0,4,3,365.0,0.0,3,6,0.0,0.0,4,75.0,0,2,2,4,34,4,3,14,12,2,2,1,2,1,6,352.0,1.0,5,3,2,5,1990.0,694,0,1,4,2,1,2,3,0,4280,4,40.0,3,0,6,3,0.0,3,1,0,5,6,0,5,5,1,0,3,0,1,4,8,0,1,4,440.0,0,1913,2002,1
439,684,512,0,0,3,0,0,2,0.0,0.0,6,6,0.0,0.0,4,684.0,1,2,2,4,0,4,3,13,14,0,3,0,0,1,6,528.0,2.0,5,3,5,5,2005.0,1196,0,1,2,0,1,2,3,0,12354,0,67.0,3,0,9,3,0.0,3,3,800,10,7,46,7,6,2,0,3,0,1,4,4,0,1,7,684.0,0,1920,2000,3
